no,city,year,commodity,price
1,Kabupaten Blitar,2024-02-29,kacang_tanah,30000
2,Kabupaten Ponorogo,2024-02-29,kacang_tanah,30000
3,Kabupaten Tulungagung,2024-02-29,kacang_tanah,30000
4,Kota Blitar,2024-02-29,kacang_tanah,30000
5,Kota Surabaya,2024-02-29,kacang_tanah,29833
6,Kota Batu,2024-02-29,kacang_tanah,29500
7,Kabupaten Banyuwangi,2024-02-29,kacang_tanah,29300
8,Kabupaten Madiun,2024-02-29,kacang_tanah,29250
9,Kota Kediri,2024-02-29,kacang_tanah,29000
10,Kabupaten Bojonegoro,2024-02-29,kacang_tanah,29000
11,Kabupaten Magetan,2024-02-29,kacang_tanah,29000
12,Kabupaten Pamekasan,2024-02-29,kacang_tanah,29000
13,Kabupaten Pasuruan,2024-02-29,kacang_tanah,29000
14,Kabupaten Probolinggo,2024-02-29,kacang_tanah,29000
15,Kota Malang,2024-02-29,kacang_tanah,28750
16,Kabupaten Lamongan,2024-02-29,kacang_tanah,28750
17,Kabupaten Kediri,2024-02-29,kacang_tanah,28666
18,Kabupaten Pacitan,2024-02-29,kacang_tanah,28666
19,Kabupaten Trenggalek,2024-02-29,kacang_tanah,28500
20,Kabupaten Gresik,2024-02-29,kacang_tanah,28333
21,Kota Madiun,2024-02-29,kacang_tanah,28333
22,Kota Probolinggo,2024-02-29,kacang_tanah,28166
23,Kabupaten Nganjuk,2024-02-29,kacang_tanah,28000
24,Kabupaten Sampang,2024-02-29,kacang_tanah,28000
25,Kabupaten Sidoarjo,2024-02-29,kacang_tanah,28000
26,Kabupaten Ngawi,2024-02-29,kacang_tanah,27666
27,Kota Mojokerto,2024-02-29,kacang_tanah,27500
28,Kabupaten Jember,2024-02-29,kacang_tanah,27300
29,Kabupaten Mojokerto,2024-02-29,kacang_tanah,27100
30,Kabupaten Bangkalan,2024-02-29,kacang_tanah,27000
31,Kabupaten Lumajang,2024-02-29,kacang_tanah,27000
32,Kabupaten Sumenep,2024-02-29,kacang_tanah,27000
33,Kabupaten Jombang,2024-02-29,kacang_tanah,26666
34,Kabupaten Situbondo,2024-02-29,kacang_tanah,26333
35,Kabupaten Tuban,2024-02-29,kacang_tanah,26333
36,Kabupaten Bondowoso,2024-02-29,kacang_tanah,26250
37,Kota Pasuruan,2024-02-29,kacang_tanah,26250
38,Kabupaten Malang,2024-02-29,kacang_tanah,26200
