no,city,year,commodity,price
1,Kota Blitar,2024-03-13,kacang_tanah,32000
2,Kabupaten Sampang,2024-03-13,kacang_tanah,31000
3,Kabupaten Tulungagung,2024-03-13,kacang_tanah,30333
4,Kabupaten Blitar,2024-03-13,kacang_tanah,30000
5,Kabupaten Bojonegoro,2024-03-13,kacang_tanah,29500
6,Kabupaten Ponorogo,2024-03-13,kacang_tanah,29500
7,Kota Batu,2024-03-13,kacang_tanah,29500
8,Kota Surabaya,2024-03-13,kacang_tanah,29333
9,Kabupaten Madiun,2024-03-13,kacang_tanah,29250
10,Kabupaten Banyuwangi,2024-03-13,kacang_tanah,29000
11,Kabupaten Magetan,2024-03-13,kacang_tanah,29000
12,Kabupaten Probolinggo,2024-03-13,kacang_tanah,29000
13,Kota Malang,2024-03-13,kacang_tanah,28750
14,Kota Kediri,2024-03-13,kacang_tanah,28666
15,Kabupaten Kediri,2024-03-13,kacang_tanah,28666
16,Kabupaten Pacitan,2024-03-13,kacang_tanah,28666
17,Kota Madiun,2024-03-13,kacang_tanah,28666
18,Kabupaten Pamekasan,2024-03-13,kacang_tanah,28500
19,Kabupaten Trenggalek,2024-03-13,kacang_tanah,28500
20,Kabupaten Lamongan,2024-03-13,kacang_tanah,28250
21,Kabupaten Nganjuk,2024-03-13,kacang_tanah,28000
22,Kabupaten Ngawi,2024-03-13,kacang_tanah,28000
23,Kabupaten Sidoarjo,2024-03-13,kacang_tanah,28000
24,Kota Probolinggo,2024-03-13,kacang_tanah,28000
25,Kota Mojokerto,2024-03-13,kacang_tanah,27500
26,Kabupaten Jember,2024-03-13,kacang_tanah,27400
27,Kabupaten Gresik,2024-03-13,kacang_tanah,27333
28,Kabupaten Lumajang,2024-03-13,kacang_tanah,27333
29,Kabupaten Mojokerto,2024-03-13,kacang_tanah,27100
30,Kabupaten Bangkalan,2024-03-13,kacang_tanah,27000
31,Kabupaten Jombang,2024-03-13,kacang_tanah,27000
32,Kabupaten Sumenep,2024-03-13,kacang_tanah,27000
33,Kabupaten Situbondo,2024-03-13,kacang_tanah,26666
34,Kabupaten Tuban,2024-03-13,kacang_tanah,26333
35,Kabupaten Bondowoso,2024-03-13,kacang_tanah,26250
36,Kota Pasuruan,2024-03-13,kacang_tanah,26250
37,Kabupaten Malang,2024-03-13,kacang_tanah,26200
38,Kabupaten Pasuruan,2024-03-13,kacang_tanah,24900
