no,city,year,commodity,price
1,Kabupaten Sampang,2024-01-21,jagung,11000
2,Kabupaten Sidoarjo,2024-01-21,jagung,10000
3,Kota Madiun,2024-01-21,jagung,9833
4,Kota Surabaya,2024-01-21,jagung,9700
5,Kabupaten Pamekasan,2024-01-21,jagung,9500
6,Kota Mojokerto,2024-01-21,jagung,9500
7,Kota Malang,2024-01-21,jagung,9416
8,Kabupaten Bangkalan,2024-01-21,jagung,9333
9,Kabupaten Kediri,2024-01-21,jagung,9250
10,Kabupaten Jember,2024-01-21,jagung,9125
11,Kabupaten Gresik,2024-01-21,jagung,9000
12,Kota Blitar,2024-01-21,jagung,9000
13,Kota Batu,2024-01-21,jagung,8875
14,Kota Pasuruan,2024-01-21,jagung,8650
15,Kabupaten Nganjuk,2024-01-21,jagung,8500
16,Kabupaten Banyuwangi,2024-01-21,jagung,8400
17,Kabupaten Pasuruan,2024-01-21,jagung,8166
18,Kabupaten Malang,2024-01-21,jagung,8100
19,Kabupaten Magetan,2024-01-21,jagung,8066
20,Kabupaten Lumajang,2024-01-21,jagung,7833
21,Kabupaten Sumenep,2024-01-21,jagung,7750
22,Kabupaten Trenggalek,2024-01-21,jagung,7500
23,Kabupaten Tuban,2024-01-21,jagung,7500
24,Kabupaten Lamongan,2024-01-21,jagung,7250
25,Kabupaten Pacitan,2024-01-21,jagung,7250
26,Kabupaten Ngawi,2024-01-21,jagung,7166
27,Kota Probolinggo,2024-01-21,jagung,7166
28,Kabupaten Bondowoso,2024-01-21,jagung,7000
29,Kabupaten Jombang,2024-01-21,jagung,7000
30,Kabupaten Situbondo,2024-01-21,jagung,7000
31,Kabupaten Tulungagung,2024-01-21,jagung,7000
32,Kabupaten Mojokerto,2024-01-21,jagung,6950
33,Kabupaten Ponorogo,2024-01-21,jagung,6675
34,Kabupaten Probolinggo,2024-01-21,jagung,6666
35,Kota Kediri,2024-01-21,jagung,6500
36,Kabupaten Bojonegoro,2024-01-21,jagung,6500
37,Kabupaten Madiun,2024-01-21,jagung,6250
38,Kabupaten Blitar,2024-01-21,jagung,6000
