no,commodity,date,avg_price
1,cabe_rawit_merah,2024-01-01,69327.8947368421
2,cabe_rawit_merah,2024-01-02,70646.07894736843
3,cabe_rawit_merah,2024-01-03,69040.18421052632
4,cabe_rawit_merah,2024-01-04,65810.18421052632
5,cabe_rawit_merah,2024-01-05,60999.13157894737
6,cabe_rawit_merah,2024-01-06,58851.84210526316
7,cabe_rawit_merah,2024-01-07,58227.73684210526
8,cabe_rawit_merah,2024-01-08,53639.31578947369
9,cabe_rawit_merah,2024-01-09,51317.84210526316
10,cabe_rawit_merah,2024-01-10,49005.52631578947
11,cabe_rawit_merah,2024-01-11,47163.39473684211
12,cabe_rawit_merah,2024-01-12,44404.05263157895
13,cabe_rawit_merah,2024-01-13,43303.63157894737
14,cabe_rawit_merah,2024-01-14,43929.68421052631
15,cabe_rawit_merah,2024-01-15,45251.10526315789
16,cabe_rawit_merah,2024-01-16,44736.26315789474
17,cabe_rawit_merah,2024-01-17,42635.78947368421
18,cabe_rawit_merah,2024-01-18,40371.31578947369
19,cabe_rawit_merah,2024-01-19,39699.21052631579
20,cabe_rawit_merah,2024-01-20,39812.15789473684
21,cabe_rawit_merah,2024-01-21,39348.78947368421
22,cabe_rawit_merah,2024-01-22,37146.76315789474
23,cabe_rawit_merah,2024-01-23,35198.52631578947
24,cabe_rawit_merah,2024-01-24,34627.89473684211
25,cabe_rawit_merah,2024-01-25,34989.31578947369
26,cabe_rawit_merah,2024-01-26,34995.21052631579
27,cabe_rawit_merah,2024-01-27,34901.13157894737
28,cabe_rawit_merah,2024-01-28,34424.39473684211
29,cabe_rawit_merah,2024-01-29,34180.10526315789
30,cabe_rawit_merah,2024-01-30,34356.65789473684
31,cabe_rawit_merah,2024-01-31,34332.47368421053
