no,city,year,commodity,price
1,Kabupaten Bojonegoro,2024-01-05,kentang,19500
2,Kabupaten Gresik,2024-01-05,kentang,18333
3,Kota Batu,2024-01-05,kentang,18250
4,Kabupaten Tuban,2024-01-05,kentang,17333
5,Kabupaten Lamongan,2024-01-05,kentang,17250
6,Kota Mojokerto,2024-01-05,kentang,17000
7,Kabupaten Kediri,2024-01-05,kentang,16833
8,Kabupaten Sampang,2024-01-05,kentang,16750
9,Kabupaten Ngawi,2024-01-05,kentang,16666
10,Kabupaten Pasuruan,2024-01-05,kentang,16666
11,Kota Surabaya,2024-01-05,kentang,16333
12,Kabupaten Banyuwangi,2024-01-05,kentang,16200
13,Kabupaten Nganjuk,2024-01-05,kentang,16166
14,Kabupaten Magetan,2024-01-05,kentang,16000
15,Kabupaten Sidoarjo,2024-01-05,kentang,16000
16,Kota Blitar,2024-01-05,kentang,16000
17,Kota Malang,2024-01-05,kentang,15666
18,Kota Kediri,2024-01-05,kentang,15666
19,Kabupaten Tulungagung,2024-01-05,kentang,15666
20,Kabupaten Jember,2024-01-05,kentang,15600
21,Kabupaten Mojokerto,2024-01-05,kentang,15500
22,Kabupaten Pamekasan,2024-01-05,kentang,15500
23,Kabupaten Sumenep,2024-01-05,kentang,15500
24,Kabupaten Trenggalek,2024-01-05,kentang,15500
25,Kabupaten Jombang,2024-01-05,kentang,15333
26,Kabupaten Pacitan,2024-01-05,kentang,15333
27,Kabupaten Malang,2024-01-05,kentang,15200
28,Kabupaten Madiun,2024-01-05,kentang,15000
29,Kabupaten Ponorogo,2024-01-05,kentang,15000
30,Kabupaten Bangkalan,2024-01-05,kentang,14666
31,Kota Pasuruan,2024-01-05,kentang,14600
32,Kabupaten Blitar,2024-01-05,kentang,14500
33,Kota Madiun,2024-01-05,kentang,14333
34,Kota Probolinggo,2024-01-05,kentang,14333
35,Kabupaten Probolinggo,2024-01-05,kentang,13666
36,Kabupaten Bondowoso,2024-01-05,kentang,13375
37,Kabupaten Situbondo,2024-01-05,kentang,13333
38,Kabupaten Lumajang,2024-01-05,kentang,12000
