no,city,year,commodity,price
1,Kota Kediri,2024-02-08,kentang,20333
2,Kabupaten Bojonegoro,2024-02-08,kentang,20000
3,Kabupaten Jombang,2024-02-08,kentang,20000
4,Kabupaten Sampang,2024-02-08,kentang,20000
5,Kabupaten Gresik,2024-02-08,kentang,19666
6,Kabupaten Lamongan,2024-02-08,kentang,19500
7,Kabupaten Nganjuk,2024-02-08,kentang,19333
8,Kota Batu,2024-02-08,kentang,19000
9,Kota Blitar,2024-02-08,kentang,19000
10,Kabupaten Pasuruan,2024-02-08,kentang,18900
11,Kabupaten Ngawi,2024-02-08,kentang,18666
12,Kabupaten Tuban,2024-02-08,kentang,18666
13,Kabupaten Magetan,2024-02-08,kentang,18500
14,Kabupaten Tulungagung,2024-02-08,kentang,18333
15,Kabupaten Kediri,2024-02-08,kentang,18166
16,Kabupaten Bangkalan,2024-02-08,kentang,18000
17,Kabupaten Madiun,2024-02-08,kentang,18000
18,Kabupaten Ponorogo,2024-02-08,kentang,18000
19,Kabupaten Sidoarjo,2024-02-08,kentang,18000
20,Kota Mojokerto,2024-02-08,kentang,18000
21,Kabupaten Pamekasan,2024-02-08,kentang,17500
22,Kabupaten Jember,2024-02-08,kentang,17400
23,Kabupaten Pacitan,2024-02-08,kentang,17333
24,Kota Probolinggo,2024-02-08,kentang,17333
25,Kota Malang,2024-02-08,kentang,17166
26,Kota Pasuruan,2024-02-08,kentang,17150
27,Kota Madiun,2024-02-08,kentang,16666
28,Kabupaten Banyuwangi,2024-02-08,kentang,16600
29,Kabupaten Malang,2024-02-08,kentang,16600
30,Kabupaten Trenggalek,2024-02-08,kentang,16500
31,Kota Surabaya,2024-02-08,kentang,16333
32,Kabupaten Lumajang,2024-02-08,kentang,16333
33,Kabupaten Situbondo,2024-02-08,kentang,16333
34,Kabupaten Bondowoso,2024-02-08,kentang,15500
35,Kabupaten Sumenep,2024-02-08,kentang,15500
36,Kabupaten Blitar,2024-02-08,kentang,15000
37,Kabupaten Probolinggo,2024-02-08,kentang,14666
38,Kabupaten Mojokerto,2024-02-08,kentang,14550
