no,city,year,commodity,price
1,Kabupaten Gresik,2024-05-01,kentang,18666
2,Kota Batu,2024-05-01,kentang,18500
3,Kabupaten Lamongan,2024-05-01,kentang,18250
4,Kabupaten Tuban,2024-05-01,kentang,18000
5,Kabupaten Bojonegoro,2024-05-01,kentang,17500
6,Kabupaten Pamekasan,2024-05-01,kentang,17000
7,Kabupaten Pacitan,2024-05-01,kentang,16666
8,Kota Madiun,2024-05-01,kentang,16333
9,Kabupaten Magetan,2024-05-01,kentang,16166
10,Kota Kediri,2024-05-01,kentang,16000
11,Kabupaten Jombang,2024-05-01,kentang,16000
12,Kabupaten Ngawi,2024-05-01,kentang,16000
13,Kabupaten Situbondo,2024-05-01,kentang,16000
14,Kota Blitar,2024-05-01,kentang,16000
15,Kota Mojokerto,2024-05-01,kentang,16000
16,Kota Surabaya,2024-05-01,kentang,15833
17,Kabupaten Kediri,2024-05-01,kentang,15666
18,Kabupaten Tulungagung,2024-05-01,kentang,15666
19,Kabupaten Blitar,2024-05-01,kentang,15500
20,Kabupaten Ponorogo,2024-05-01,kentang,15500
21,Kabupaten Sampang,2024-05-01,kentang,15500
22,Kabupaten Sumenep,2024-05-01,kentang,15500
23,Kabupaten Bangkalan,2024-05-01,kentang,15333
24,Kabupaten Nganjuk,2024-05-01,kentang,15333
25,Kabupaten Banyuwangi,2024-05-01,kentang,15200
26,Kota Malang,2024-05-01,kentang,15166
27,Kabupaten Madiun,2024-05-01,kentang,15000
28,Kabupaten Mojokerto,2024-05-01,kentang,15000
29,Kabupaten Pasuruan,2024-05-01,kentang,15000
30,Kabupaten Sidoarjo,2024-05-01,kentang,15000
31,Kabupaten Malang,2024-05-01,kentang,14800
32,Kabupaten Jember,2024-05-01,kentang,14600
33,Kabupaten Trenggalek,2024-05-01,kentang,14500
34,Kabupaten Bondowoso,2024-05-01,kentang,14375
35,Kabupaten Lumajang,2024-05-01,kentang,14333
36,Kabupaten Probolinggo,2024-05-01,kentang,13666
37,Kota Probolinggo,2024-05-01,kentang,13666
38,Kota Pasuruan,2024-05-01,kentang,13450
