no,city,year,commodity,price
1,Kabupaten Tuban,2024-03-07,kentang,19333
2,Kabupaten Gresik,2024-03-07,kentang,19000
3,Kabupaten Pamekasan,2024-03-07,kentang,19000
4,Kota Batu,2024-03-07,kentang,18250
5,Kabupaten Jombang,2024-03-07,kentang,18000
6,Kabupaten Lamongan,2024-03-07,kentang,18000
7,Kabupaten Pacitan,2024-03-07,kentang,18000
8,Kabupaten Sampang,2024-03-07,kentang,18000
9,Kota Blitar,2024-03-07,kentang,18000
10,Kabupaten Bojonegoro,2024-03-07,kentang,17500
11,Kabupaten Magetan,2024-03-07,kentang,17333
12,Kota Malang,2024-03-07,kentang,16833
13,Kabupaten Sidoarjo,2024-03-07,kentang,16500
14,Kabupaten Madiun,2024-03-07,kentang,16375
15,Kabupaten Ngawi,2024-03-07,kentang,16333
16,Kabupaten Tulungagung,2024-03-07,kentang,16333
17,Kabupaten Pasuruan,2024-03-07,kentang,16000
18,Kota Surabaya,2024-03-07,kentang,15833
19,Kabupaten Malang,2024-03-07,kentang,15800
20,Kota Mojokerto,2024-03-07,kentang,15750
21,Kabupaten Nganjuk,2024-03-07,kentang,15666
22,Kabupaten Ponorogo,2024-03-07,kentang,15500
23,Kabupaten Sumenep,2024-03-07,kentang,15500
24,Kabupaten Trenggalek,2024-03-07,kentang,15500
25,Kabupaten Banyuwangi,2024-03-07,kentang,15400
26,Kabupaten Mojokerto,2024-03-07,kentang,15350
27,Kota Madiun,2024-03-07,kentang,15333
28,Kabupaten Bangkalan,2024-03-07,kentang,15000
29,Kabupaten Kediri,2024-03-07,kentang,15000
30,Kabupaten Lumajang,2024-03-07,kentang,15000
31,Kabupaten Situbondo,2024-03-07,kentang,15000
32,Kabupaten Blitar,2024-03-07,kentang,14500
33,Kabupaten Bondowoso,2024-03-07,kentang,14500
34,Kota Pasuruan,2024-03-07,kentang,14450
35,Kota Kediri,2024-03-07,kentang,14333
36,Kabupaten Probolinggo,2024-03-07,kentang,14333
37,Kabupaten Jember,2024-03-07,kentang,14200
38,Kota Probolinggo,2024-03-07,kentang,14000
