no,city,year,commodity,price
1,Kabupaten Tuban,2024-03-26,kentang,19333
2,Kabupaten Pamekasan,2024-03-26,kentang,19000
3,Kabupaten Lamongan,2024-03-26,kentang,18500
4,Kabupaten Sampang,2024-03-26,kentang,18500
5,Kota Batu,2024-03-26,kentang,18500
6,Kabupaten Gresik,2024-03-26,kentang,18000
7,Kota Surabaya,2024-03-26,kentang,17333
8,Kota Blitar,2024-03-26,kentang,17000
9,Kabupaten Pacitan,2024-03-26,kentang,16666
10,Kota Madiun,2024-03-26,kentang,16666
11,Kabupaten Bojonegoro,2024-03-26,kentang,16000
12,Kabupaten Malang,2024-03-26,kentang,16000
13,Kabupaten Ponorogo,2024-03-26,kentang,16000
14,Kabupaten Tulungagung,2024-03-26,kentang,16000
15,Kota Mojokerto,2024-03-26,kentang,16000
16,Kota Malang,2024-03-26,kentang,15666
17,Kabupaten Lumajang,2024-03-26,kentang,15666
18,Kabupaten Magetan,2024-03-26,kentang,15666
19,Kabupaten Ngawi,2024-03-26,kentang,15666
20,Kabupaten Sumenep,2024-03-26,kentang,15500
21,Kota Kediri,2024-03-26,kentang,15333
22,Kabupaten Bangkalan,2024-03-26,kentang,15333
23,Kabupaten Nganjuk,2024-03-26,kentang,15333
24,Kabupaten Madiun,2024-03-26,kentang,15250
25,Kabupaten Banyuwangi,2024-03-26,kentang,15000
26,Kabupaten Jombang,2024-03-26,kentang,15000
27,Kabupaten Pasuruan,2024-03-26,kentang,15000
28,Kabupaten Sidoarjo,2024-03-26,kentang,15000
29,Kabupaten Situbondo,2024-03-26,kentang,15000
30,Kabupaten Trenggalek,2024-03-26,kentang,15000
31,Kabupaten Mojokerto,2024-03-26,kentang,14975
32,Kabupaten Jember,2024-03-26,kentang,14600
33,Kabupaten Blitar,2024-03-26,kentang,14500
34,Kabupaten Probolinggo,2024-03-26,kentang,14333
35,Kabupaten Bondowoso,2024-03-26,kentang,14125
36,Kota Pasuruan,2024-03-26,kentang,13500
37,Kabupaten Kediri,2024-03-26,kentang,13333
38,Kota Probolinggo,2024-03-26,kentang,13333
