no,city,year,commodity,price
1,Kabupaten Gresik,2024-05-12,kentang,18000
2,Kabupaten Tuban,2024-05-12,kentang,18000
3,Kota Batu,2024-05-12,kentang,17875
4,Kabupaten Lamongan,2024-05-12,kentang,17750
5,Kabupaten Bojonegoro,2024-05-12,kentang,17500
6,Kabupaten Pacitan,2024-05-12,kentang,17000
7,Kota Kediri,2024-05-12,kentang,16333
8,Kabupaten Ngawi,2024-05-12,kentang,16333
9,Kabupaten Jombang,2024-05-12,kentang,16000
10,Kabupaten Tulungagung,2024-05-12,kentang,16000
11,Kota Blitar,2024-05-12,kentang,16000
12,Kabupaten Magetan,2024-05-12,kentang,15833
13,Kota Surabaya,2024-05-12,kentang,15666
14,Kota Madiun,2024-05-12,kentang,15666
15,Kabupaten Ponorogo,2024-05-12,kentang,15500
16,Kabupaten Sampang,2024-05-12,kentang,15500
17,Kota Mojokerto,2024-05-12,kentang,15500
18,Kabupaten Bangkalan,2024-05-12,kentang,15333
19,Kabupaten Kediri,2024-05-12,kentang,15333
20,Kabupaten Situbondo,2024-05-12,kentang,15333
21,Kabupaten Mojokerto,2024-05-12,kentang,15250
22,Kabupaten Banyuwangi,2024-05-12,kentang,15200
23,Kabupaten Malang,2024-05-12,kentang,15200
24,Kabupaten Nganjuk,2024-05-12,kentang,15000
25,Kabupaten Pamekasan,2024-05-12,kentang,15000
26,Kabupaten Pasuruan,2024-05-12,kentang,15000
27,Kabupaten Sidoarjo,2024-05-12,kentang,15000
28,Kabupaten Sumenep,2024-05-12,kentang,15000
29,Kota Malang,2024-05-12,kentang,14833
30,Kabupaten Jember,2024-05-12,kentang,14800
31,Kabupaten Madiun,2024-05-12,kentang,14750
32,Kabupaten Trenggalek,2024-05-12,kentang,14500
33,Kabupaten Bondowoso,2024-05-12,kentang,14250
34,Kabupaten Blitar,2024-05-12,kentang,14000
35,Kabupaten Probolinggo,2024-05-12,kentang,13666
36,Kota Probolinggo,2024-05-12,kentang,13666
37,Kota Pasuruan,2024-05-12,kentang,13650
38,Kabupaten Lumajang,2024-05-12,kentang,13333
