no,city,year,commodity,price
1,Kabupaten Sampang,2024-04-03,kentang,19500
2,Kabupaten Tuban,2024-04-03,kentang,19333
3,Kabupaten Gresik,2024-04-03,kentang,18333
4,Kabupaten Lamongan,2024-04-03,kentang,18250
5,Kota Batu,2024-04-03,kentang,18250
6,Kabupaten Pamekasan,2024-04-03,kentang,18000
7,Kota Surabaya,2024-04-03,kentang,17000
8,Kabupaten Pacitan,2024-04-03,kentang,16666
9,Kabupaten Bojonegoro,2024-04-03,kentang,16000
10,Kota Malang,2024-04-03,kentang,15666
11,Kabupaten Lumajang,2024-04-03,kentang,15666
12,Kabupaten Ngawi,2024-04-03,kentang,15666
13,Kota Madiun,2024-04-03,kentang,15666
14,Kabupaten Magetan,2024-04-03,kentang,15500
15,Kabupaten Ponorogo,2024-04-03,kentang,15500
16,Kabupaten Sumenep,2024-04-03,kentang,15500
17,Kota Blitar,2024-04-03,kentang,15500
18,Kota Mojokerto,2024-04-03,kentang,15500
19,Kabupaten Bangkalan,2024-04-03,kentang,15333
20,Kabupaten Nganjuk,2024-04-03,kentang,15333
21,Kabupaten Tulungagung,2024-04-03,kentang,15333
22,Kabupaten Banyuwangi,2024-04-03,kentang,15200
23,Kabupaten Madiun,2024-04-03,kentang,15000
24,Kabupaten Mojokerto,2024-04-03,kentang,15000
25,Kabupaten Sidoarjo,2024-04-03,kentang,15000
26,Kabupaten Situbondo,2024-04-03,kentang,15000
27,Kabupaten Trenggalek,2024-04-03,kentang,15000
28,Kota Kediri,2024-04-03,kentang,14666
29,Kabupaten Blitar,2024-04-03,kentang,14500
30,Kabupaten Pasuruan,2024-04-03,kentang,14333
31,Kabupaten Probolinggo,2024-04-03,kentang,14333
32,Kabupaten Jember,2024-04-03,kentang,14200
33,Kabupaten Malang,2024-04-03,kentang,14200
34,Kabupaten Bondowoso,2024-04-03,kentang,14000
35,Kota Probolinggo,2024-04-03,kentang,13666
36,Kota Pasuruan,2024-04-03,kentang,13450
37,Kabupaten Jombang,2024-04-03,kentang,13333
38,Kabupaten Kediri,2024-04-03,kentang,13333
