no,city,year,commodity,price
1,Kabupaten Gresik,2024-02-21,kentang,20666
2,Kabupaten Bojonegoro,2024-02-21,kentang,20000
3,Kota Batu,2024-02-21,kentang,19500
4,Kabupaten Tuban,2024-02-21,kentang,19333
5,Kabupaten Lamongan,2024-02-21,kentang,19000
6,Kabupaten Ngawi,2024-02-21,kentang,18666
7,Kabupaten Jombang,2024-02-21,kentang,18333
8,Kota Kediri,2024-02-21,kentang,18000
9,Kabupaten Pamekasan,2024-02-21,kentang,18000
10,Kabupaten Sidoarjo,2024-02-21,kentang,18000
11,Kota Blitar,2024-02-21,kentang,18000
12,Kota Mojokerto,2024-02-21,kentang,18000
13,Kabupaten Nganjuk,2024-02-21,kentang,17666
14,Kabupaten Madiun,2024-02-21,kentang,17625
15,Kabupaten Kediri,2024-02-21,kentang,17500
16,Kabupaten Ponorogo,2024-02-21,kentang,17500
17,Kabupaten Magetan,2024-02-21,kentang,17333
18,Kabupaten Pacitan,2024-02-21,kentang,17333
19,Kabupaten Tulungagung,2024-02-21,kentang,17333
20,Kabupaten Sampang,2024-02-21,kentang,17250
21,Kota Malang,2024-02-21,kentang,17000
22,Kabupaten Pasuruan,2024-02-21,kentang,17000
23,Kabupaten Bangkalan,2024-02-21,kentang,16666
24,Kabupaten Lumajang,2024-02-21,kentang,16666
25,Kota Surabaya,2024-02-21,kentang,16500
26,Kabupaten Trenggalek,2024-02-21,kentang,16500
27,Kabupaten Malang,2024-02-21,kentang,16200
28,Kabupaten Banyuwangi,2024-02-21,kentang,16000
29,Kota Madiun,2024-02-21,kentang,16000
30,Kota Probolinggo,2024-02-21,kentang,16000
31,Kota Pasuruan,2024-02-21,kentang,15750
32,Kabupaten Sumenep,2024-02-21,kentang,15500
33,Kabupaten Bondowoso,2024-02-21,kentang,15375
34,Kabupaten Situbondo,2024-02-21,kentang,15333
35,Kabupaten Jember,2024-02-21,kentang,15200
36,Kabupaten Mojokerto,2024-02-21,kentang,15125
37,Kabupaten Blitar,2024-02-21,kentang,14500
38,Kabupaten Probolinggo,2024-02-21,kentang,14333
